layer,replicate,n_train,n_oob,update_mse,update_r2
2,83,14353,5267,0.025399208068847656,0.5891589522361755
3,83,14353,5267,0.041086286306381226,0.5843999981880188
4,83,14353,5267,0.023267507553100586,0.6300855278968811
5,83,14353,5267,0.02455131709575653,0.6517559885978699
6,83,14353,5267,0.026482559740543365,0.7117855548858643
7,83,14353,5267,0.03313155844807625,0.7688776850700378
8,83,14353,5267,0.04311468079686165,0.7599825859069824
9,83,14353,5267,0.04704965278506279,0.8011768460273743
10,83,14353,5267,0.06010226532816887,0.6923248767852783
11,83,14353,5267,0.1383674293756485,0.7080146670341492
0,84,14353,5306,0.011553853750228882,0.8184793591499329
1,84,14353,5306,0.01653132401406765,0.5305016040802002
2,84,14353,5306,0.025291452184319496,0.5915272831916809
3,84,14353,5306,0.040951792150735855,0.5863445401191711
4,84,14353,5306,0.023180119693279266,0.6309202313423157
5,84,14353,5306,0.02432592399418354,0.6550572514533997
6,84,14353,5306,0.026454618200659752,0.713153064250946
7,84,14353,5306,0.033075977116823196,0.7707783579826355
8,84,14353,5306,0.04282226040959358,0.7656493186950684
9,84,14353,5306,0.046720001846551895,0.8042573928833008
10,84,14353,5306,0.06001002714037895,0.6956232190132141
11,84,14353,5306,0.1331460326910019,0.7050642967224121
0,85,14353,5286,0.011483746580779552,0.8191299438476562
1,85,14353,5286,0.01684907078742981,0.5310762524604797
2,85,14353,5286,0.02521633543074131,0.5935772061347961
3,85,14353,5286,0.04064643383026123,0.5894029140472412
4,85,14353,5286,0.02310253120958805,0.6334419250488281
5,85,14353,5286,0.02433083951473236,0.6562840938568115
6,85,14353,5286,0.026322493329644203,0.7144770622253418
7,85,14353,5286,0.03296450898051262,0.7709863185882568
8,85,14353,5286,0.04298579692840576,0.763482391834259
9,85,14353,5286,0.046730365604162216,0.8049591183662415
10,85,14353,5286,0.05977750942111015,0.6941927075386047
11,85,14353,5286,0.13539175689220428,0.7055783271789551
0,86,14353,5283,0.011582235805690289,0.8173317909240723
1,86,14353,5283,0.01666354387998581,0.5239595770835876
2,86,14353,5283,0.025269171223044395,0.5912735462188721
3,86,14353,5283,0.040971752256155014,0.5863668918609619
4,86,14353,5283,0.02320893108844757,0.6305871605873108
5,86,14353,5283,0.024383509531617165,0.6547939777374268
6,86,14353,5283,0.026286302134394646,0.7135054469108582
7,86,14353,5283,0.03332195430994034,0.7672865986824036
8,86,14353,5283,0.0432727225124836,0.7626689076423645
9,86,14353,5283,0.04674649238586426,0.8048178553581238
10,86,14353,5283,0.06015786528587341,0.6933194994926453
11,86,14353,5283,0.137950137257576,0.7074780464172363
0,87,14353,5257,0.011062555015087128,0.8238745331764221
1,87,14353,5257,0.016164012253284454,0.5317520499229431
2,87,14353,5257,0.024932466447353363,0.5905081629753113
3,87,14353,5257,0.04054432734847069,0.5838505625724792
4,87,14353,5257,0.022985542193055153,0.6320174336433411
5,87,14353,5257,0.024222737178206444,0.6548011898994446
6,87,14353,5257,0.026214569807052612,0.7132322788238525
7,87,14353,5257,0.03317992389202118,0.7701594233512878
8,87,14353,5257,0.043179046362638474,0.7614237666130066
9,87,14353,5257,0.04687638208270073,0.80122971534729
10,87,14353,5257,0.05985863879323006,0.6895585656166077
11,87,14353,5257,0.13293221592903137,0.7063639760017395
0,88,14353,5232,0.011826750822365284,0.814659833908081
1,88,14353,5232,0.016960224136710167,0.5226898789405823
2,88,14353,5232,0.02559533156454563,0.590570867061615
3,88,14353,5232,0.04097183048725128,0.5892356038093567
4,88,14353,5232,0.023279882967472076,0.630674421787262
5,88,14353,5232,0.02440558932721615,0.6543925404548645
6,88,14353,5232,0.026445945724844933,0.7128388285636902
7,88,14353,5232,0.033342186361551285,0.7693583369255066
8,88,14353,5232,0.043359529227018356,0.7620285153388977
9,88,14353,5232,0.04686528071761131,0.8038139343261719
10,88,14353,5232,0.05981137976050377,0.6946830153465271
11,88,14353,5232,0.14050035178661346,0.7036457061767578
0,89,14353,5246,0.011479709297418594,0.8197516798973083
1,89,14353,5246,0.01661565713584423,0.5251879096031189
2,89,14353,5246,0.025390034541487694,0.5887574553489685
3,89,14353,5246,0.040901076048612595,0.5844644904136658
4,89,14353,5246,0.023219145834445953,0.6297711133956909
5,89,14353,5246,0.024401098489761353,0.6528612971305847
6,89,14353,5246,0.026220431551337242,0.7128806114196777
7,89,14353,5246,0.03303619846701622,0.7675765156745911
8,89,14353,5246,0.04317454621195793,0.7618153691291809
9,89,14353,5246,0.04674450680613518,0.8033654093742371
10,89,14353,5246,0.06002296879887581,0.6916999816894531
11,89,14353,5246,0.13701190054416656,0.7071754336357117
0,90,14353,5293,0.011384326033294201,0.8201181292533875
1,90,14353,5293,0.016452176496386528,0.5323742032051086
2,90,14353,5293,0.025088747963309288,0.5955408215522766
3,90,14353,5293,0.040567636489868164,0.5924002528190613
4,90,14353,5293,0.023044949397444725,0.6331959366798401
5,90,14353,5293,0.024298598989844322,0.6564147472381592
6,90,14353,5293,0.026308180764317513,0.7136328220367432
7,90,14353,5293,0.03309693932533264,0.7677785754203796
8,90,14353,5293,0.04320880398154259,0.7620194554328918
9,90,14353,5293,0.04677322879433632,0.8038046360015869
10,90,14353,5293,0.0600668229162693,0.6930673718452454
11,90,14353,5293,0.14087441563606262,0.7094388008117676
0,91,14353,5282,0.01139568816870451,0.820277750492096
1,91,14353,5282,0.01645825430750847,0.522493839263916
2,91,14353,5282,0.025272538885474205,0.5858332514762878
3,91,14353,5282,0.04098064452409744,0.581017017364502
4,91,14353,5282,0.0232018381357193,0.6301310062408447
5,91,14353,5282,0.024299323558807373,0.6549838781356812
6,91,14353,5282,0.02646578848361969,0.711069643497467
7,91,14353,5282,0.03327243775129318,0.7674248218536377
8,91,14353,5282,0.04324963688850403,0.7596030831336975
9,91,14353,5282,0.04692905768752098,0.8015715479850769
10,91,14353,5282,0.05980287864804268,0.6918549537658691
11,91,14353,5282,0.1363399624824524,0.7032315135002136
0,92,14353,5233,0.011483212001621723,0.8173856735229492
1,92,14353,5233,0.0165265966206789,0.5322897434234619
2,92,14353,5233,0.025265196338295937,0.595107913017273
3,92,14353,5233,0.04075419530272484,0.590979278087616
4,92,14353,5233,0.02312125824391842,0.6329141855239868
5,92,14353,5233,0.024247907102108,0.6554880738258362
6,92,14353,5233,0.026305511593818665,0.7103831768035889
7,92,14353,5233,0.03313979133963585,0.769698441028595
8,92,14353,5233,0.0428830087184906,0.7677404284477234
9,92,14353,5233,0.046475231647491455,0.8055200576782227
10,92,14353,5233,0.05956127867102623,0.6953358054161072
11,92,14353,5233,0.13674689829349518,0.7011117935180664
0,93,14353,5271,0.011685063131153584,0.8157840371131897
1,93,14353,5271,0.01660478115081787,0.5246692895889282
2,93,14353,5271,0.025270143523812294,0.589972972869873
3,93,14353,5271,0.04087895527482033,0.5845087170600891
4,93,14353,5271,0.0230886097997427,0.6314976215362549
5,93,14353,5271,0.024197489023208618,0.6542395949363708
6,93,14353,5271,0.026373639702796936,0.7120788097381592
7,93,14353,5271,0.03317568451166153,0.7695724368095398
8,93,14353,5271,0.04311685264110565,0.7620317339897156
9,93,14353,5271,0.046889398247003555,0.8046307563781738
10,93,14353,5271,0.05958474799990654,0.6949210166931152
11,93,14353,5271,0.13352030515670776,0.7022497057914734
0,94,14353,5272,0.011280993930995464,0.8209777474403381
1,94,14353,5272,0.01641787402331829,0.5358434915542603
2,94,14353,5272,0.025152450427412987,0.595696210861206
3,94,14353,5272,0.040676381438970566,0.5918781161308289
4,94,14353,5272,0.02308574877679348,0.632906973361969
5,94,14353,5272,0.024274766445159912,0.6556124091148376
6,94,14353,5272,0.026295075193047523,0.7125701308250427
7,94,14353,5272,0.03291409835219383,0.7684467434883118
8,94,14353,5272,0.04305163025856018,0.759861171245575
9,94,14353,5272,0.046799659729003906,0.8042116165161133
10,94,14353,5272,0.05974389612674713,0.6943985819816589
11,94,14353,5272,0.13537418842315674,0.6997625231742859
0,95,14353,5257,0.011870208196341991,0.8132856488227844
1,95,14353,5257,0.01704379916191101,0.5098270773887634
2,95,14353,5257,0.025767946615815163,0.5791905522346497
3,95,14353,5257,0.04124043881893158,0.5765464901924133
4,95,14353,5257,0.023401692509651184,0.6270395517349243
5,95,14353,5257,0.024552488699555397,0.6503887176513672
6,95,14353,5257,0.026553303003311157,0.7075961232185364
7,95,14353,5257,0.03315027058124542,0.7680878639221191
8,95,14353,5257,0.04350902512669563,0.7598037719726562
9,95,14353,5257,0.04696376994252205,0.8024891018867493
10,95,14353,5257,0.0601368211209774,0.6903641223907471
11,95,14353,5257,0.13651438057422638,0.7088056206703186
0,96,14353,5311,0.011462688446044922,0.8189228177070618
1,96,14353,5311,0.016659172251820564,0.5239936113357544
2,96,14353,5311,0.02555187977850437,0.5853988528251648
3,96,14353,5311,0.041205476969480515,0.5825876593589783
4,96,14353,5311,0.023420212790369987,0.6279275417327881
5,96,14353,5311,0.024617359042167664,0.6531190276145935
6,96,14353,5311,0.026559049263596535,0.7116143703460693
7,96,14353,5311,0.03337066248059273,0.7671375274658203
8,96,14353,5311,0.043484169989824295,0.7618767619132996
9,96,14353,5311,0.04702867195010185,0.8024246096611023
10,96,14353,5311,0.05999870225787163,0.6927071213722229
11,96,14353,5311,0.13578101992607117,0.6990585327148438
0,97,14353,5254,0.01183436531573534,0.8127310276031494
1,97,14353,5254,0.017091909423470497,0.5224286317825317
2,97,14353,5254,0.025740215554833412,0.5907737016677856
3,97,14353,5254,0.04121977463364601,0.5887822508811951
4,97,14353,5254,0.023336073383688927,0.630777895450592
5,97,14353,5254,0.02451382391154766,0.6528328061103821
6,97,14353,5254,0.02647104300558567,0.7100388407707214
7,97,14353,5254,0.03321535140275955,0.7664074897766113
8,97,14353,5254,0.043198347091674805,0.7602048516273499
9,97,14353,5254,0.04692333936691284,0.8017492294311523
10,97,14353,5254,0.0596233494579792,0.6921523213386536
11,97,14353,5254,0.13798868656158447,0.7028005719184875
0,98,14353,5244,0.011442583985626698,0.8170700073242188
1,98,14353,5244,0.016296261921525,0.5360323786735535
2,98,14353,5244,0.02510409615933895,0.5975560545921326
3,98,14353,5244,0.040447164326906204,0.5952741503715515
4,98,14353,5244,0.023148372769355774,0.6348752975463867
5,98,14353,5244,0.024266282096505165,0.6589018702507019
6,98,14353,5244,0.026296531781554222,0.7175338268280029
7,98,14353,5244,0.033211588859558105,0.7690873146057129
8,98,14353,5244,0.043215591460466385,0.7637662291526794
9,98,14353,5244,0.046500518918037415,0.8065806031227112
10,98,14353,5244,0.05931801721453667,0.6986942291259766
11,98,14353,5244,0.1345447301864624,0.7045063972473145
0,99,14353,5311,0.011518597602844238,0.8175159096717834
1,99,14353,5311,0.01669456996023655,0.522538423538208
2,99,14353,5311,0.0253889262676239,0.5862956047058105
3,99,14353,5311,0.04088578000664711,0.5835239887237549
4,99,14353,5311,0.023257171735167503,0.6287388205528259
5,99,14353,5311,0.024497762322425842,0.6533222794532776
6,99,14353,5311,0.02632920630276203,0.7117697596549988
7,99,14353,5311,0.03337687626481056,0.7672073245048523
8,99,14353,5311,0.04348287358880043,0.7598865628242493
9,99,14353,5311,0.04712672159075737,0.8004012107849121
10,99,14353,5311,0.060470763593912125,0.6895095705986023
11,99,14353,5311,0.13519276678562164,0.6943805813789368
0,100,14353,5320,0.011592409573495388,0.8181228637695312
1,100,14353,5320,0.01682915724813938,0.5220039486885071
2,100,14353,5320,0.025664575397968292,0.5849568247795105
3,100,14353,5320,0.04100976511836052,0.5827814340591431
4,100,14353,5320,0.023372629657387733,0.6280617117881775
5,100,14353,5320,0.024473944678902626,0.6528986692428589
6,100,14353,5320,0.0264575332403183,0.7118913531303406
7,100,14353,5320,0.03314581140875816,0.7690882682800293
8,100,14353,5320,0.04338744655251503,0.7630392909049988
9,100,14353,5320,0.04681917652487755,0.8043968081474304
10,100,14353,5320,0.06009553000330925,0.6914896965026855
11,100,14353,5320,0.13534772396087646,0.7048983573913574
0,101,14353,5236,0.011537235230207443,0.8181142210960388
1,101,14353,5236,0.0167375635355711,0.5136493444442749
2,101,14353,5236,0.025478245690464973,0.5823469758033752
3,101,14353,5236,0.04104180634021759,0.5768997669219971
4,101,14353,5236,0.023481493815779686,0.626272976398468
5,101,14353,5236,0.024615203961730003,0.6516484618186951
6,101,14353,5236,0.02675260789692402,0.7077350616455078
7,101,14353,5236,0.03371623530983925,0.7680374979972839
8,101,14353,5236,0.043668847531080246,0.762277364730835
9,101,14353,5236,0.04747198894619942,0.8020421862602234
10,101,14353,5236,0.06067385897040367,0.6880351901054382
11,101,14353,5236,0.13515448570251465,0.7051662802696228
0,102,14353,5340,0.011386272497475147,0.8197792172431946
1,102,14353,5340,0.01638232357800007,0.5307736992835999
2,102,14353,5340,0.025151750072836876,0.5927168726921082
3,102,14353,5340,0.040834877640008926,0.5875372886657715
4,102,14353,5340,0.023207716643810272,0.6310665011405945
5,102,14353,5340,0.0243543591350317,0.6550546288490295
6,102,14353,5340,0.026436567306518555,0.7122731804847717
7,102,14353,5340,0.03357253596186638,0.7692111134529114
8,102,14353,5340,0.04337050020694733,0.7621443271636963
9,102,14353,5340,0.047200340777635574,0.8027662634849548
10,102,14353,5340,0.06058429181575775,0.6931094527244568
11,102,14353,5340,0.13670124113559723,0.695173442363739
0,103,14353,5264,0.011604073457419872,0.8167059421539307
1,103,14353,5264,0.01664498634636402,0.5283746719360352
2,103,14353,5264,0.02537388913333416,0.5924360752105713
3,103,14353,5264,0.04091581702232361,0.5882609486579895
4,103,14353,5264,0.02326776646077633,0.6315092444419861
5,103,14353,5264,0.024335091933608055,0.6540927290916443
6,103,14353,5264,0.026326224207878113,0.7112956047058105
7,103,14353,5264,0.033230140805244446,0.7687661647796631
8,103,14353,5264,0.043139223009347916,0.7643830180168152
9,103,14353,5264,0.04685898497700691,0.8026375770568848
10,103,14353,5264,0.05957694724202156,0.6935747265815735
11,103,14353,5264,0.13579986989498138,0.7065169215202332
0,104,14353,5254,0.011811859905719757,0.8150346875190735
1,104,14353,5254,0.01729239523410797,0.5148388743400574
2,104,14353,5254,0.025606900453567505,0.5843454003334045
3,104,14353,5254,0.04118272289633751,0.5812095999717712
4,104,14353,5254,0.023343542590737343,0.6282841563224792
5,104,14353,5254,0.024600638076663017,0.6524057984352112
6,104,14353,5254,0.02657102234661579,0.7093958854675293
7,104,14353,5254,0.033359792083501816,0.7677676677703857
8,104,14353,5254,0.04347136244177818,0.7612810134887695
9,104,14353,5254,0.047084104269742966,0.8031910061836243
10,104,14353,5254,0.059943247586488724,0.6919882893562317
11,104,14353,5254,0.13700681924819946,0.7072970271110535
0,105,14353,5259,0.011764210648834705,0.813592255115509
1,105,14353,5259,0.016724226996302605,0.5309084057807922
2,105,14353,5259,0.025529956445097923,0.5963201522827148
3,105,14353,5259,0.040833014994859695,0.5955225825309753
4,105,14353,5259,0.023211514577269554,0.6330811977386475
5,105,14353,5259,0.024436792358756065,0.6565248370170593
6,105,14353,5259,0.026314591988921165,0.715326726436615
7,105,14353,5259,0.03299739584326744,0.7687902450561523
8,105,14353,5259,0.04299948737025261,0.7609993815422058
9,105,14353,5259,0.04666532203555107,0.8025043606758118
10,105,14353,5259,0.05953700840473175,0.6967997550964355
11,105,14353,5259,0.13758203387260437,0.7004668116569519
0,106,14353,5274,0.011456787586212158,0.8201667666435242
1,106,14353,5274,0.016560032963752747,0.5222563147544861
2,106,14353,5274,0.02550494112074375,0.5847156643867493
3,106,14353,5274,0.0410296805202961,0.5806863903999329
4,106,14353,5274,0.02340093068778515,0.6277114748954773
5,106,14353,5274,0.024455765262246132,0.6524774432182312
6,106,14353,5274,0.026487872004508972,0.7099382281303406
7,106,14353,5274,0.03326667472720146,0.7677760720252991
8,106,14353,5274,0.043352145701646805,0.7629914283752441
9,106,14353,5274,0.04690467193722725,0.8044419288635254
10,106,14353,5274,0.05997258424758911,0.6925473809242249
11,106,14353,5274,0.13548390567302704,0.7096890807151794
0,107,14353,5253,0.01167721301317215,0.8160621523857117
1,107,14353,5253,0.01673830673098564,0.51666259765625
2,107,14353,5253,0.025457998737692833,0.5849509835243225
3,107,14353,5253,0.04100188612937927,0.5803850293159485
4,107,14353,5253,0.023317351937294006,0.6279927492141724
5,107,14353,5253,0.024501726031303406,0.6538992524147034
6,107,14353,5253,0.026307761669158936,0.7099139094352722
7,107,14353,5253,0.033219825476408005,0.7673928141593933
8,107,14353,5253,0.043127793818712234,0.7627325654029846
9,107,14353,5253,0.04681091010570526,0.8040984272956848
10,107,14353,5253,0.060017991811037064,0.6918253302574158
11,107,14353,5253,0.13432222604751587,0.6957119107246399
0,108,14353,5234,0.011429128237068653,0.8206613659858704
1,108,14353,5234,0.01658281870186329,0.52613765001297
2,108,14353,5234,0.025305485352873802,0.5881380438804626
3,108,14353,5234,0.04090594872832298,0.5830892324447632
4,108,14353,5234,0.02325395680963993,0.6302265524864197
5,108,14353,5234,0.02442070282995701,0.6539912819862366
6,108,14353,5234,0.026369497179985046,0.7123019099235535
7,108,14353,5234,0.03309575095772743,0.7694455981254578
8,108,14353,5234,0.04334494099020958,0.7616090774536133
9,108,14353,5234,0.04654589295387268,0.8049850463867188
10,108,14353,5234,0.059866663068532944,0.6918208003044128
11,108,14353,5234,0.1342359036207199,0.7121322751045227
0,109,14353,5287,0.011845755390822887,0.8132054209709167
1,109,14353,5287,0.016956482082605362,0.5204076170921326
2,109,14353,5287,0.02552969567477703,0.5862639546394348
3,109,14353,5287,0.04112369939684868,0.5812423825263977
4,109,14353,5287,0.02329939790070057,0.6294410824775696
5,109,14353,5287,0.024465570226311684,0.6516485810279846
6,109,14353,5287,0.02642171084880829,0.7105860710144043
7,109,14353,5287,0.03327130898833275,0.7677860260009766
8,109,14353,5287,0.043347567319869995,0.7611417770385742
9,109,14353,5287,0.04702025651931763,0.8027124404907227
10,109,14353,5287,0.05990679934620857,0.6907291412353516
11,109,14353,5287,0.13626818358898163,0.6997155547142029
0,110,14353,5347,0.01178531814366579,0.8161051869392395
1,110,14353,5347,0.016770927235484123,0.5225172638893127
2,110,14353,5347,0.02543167769908905,0.5907154083251953
3,110,14353,5347,0.0408468060195446,0.5852858424186707
4,110,14353,5347,0.023247016593813896,0.6313431859016418
5,110,14353,5347,0.024363219738006592,0.6544172167778015
6,110,14353,5347,0.026324719190597534,0.7087071537971497
7,110,14353,5347,0.033185865730047226,0.766143798828125
8,110,14353,5347,0.0434151329100132,0.7606396079063416
9,110,14353,5347,0.04699334874749184,0.8023929595947266
10,110,14353,5347,0.05978545546531677,0.6925695538520813
11,110,14353,5347,0.13594286143779755,0.7045238614082336
0,111,14353,5255,0.011516906321048737,0.817882239818573
1,111,14353,5255,0.016969723626971245,0.5230892896652222
2,111,14353,5255,0.02539614774286747,0.5896876454353333
3,111,14353,5255,0.04085026681423187,0.5854130983352661
4,111,14353,5255,0.023267067968845367,0.6305387020111084
5,111,14353,5255,0.02439221180975437,0.6536824107170105
6,111,14353,5255,0.02628129906952381,0.709445059299469
7,111,14353,5255,0.03324315324425697,0.7663648724555969
8,111,14353,5255,0.04315866529941559,0.7635305523872375
9,111,14353,5255,0.04687155410647392,0.7999420166015625
10,111,14353,5255,0.05983307957649231,0.6903107762336731
11,111,14353,5255,0.13472409546375275,0.7060894966125488
0,112,14353,5254,0.01141450833529234,0.8194718956947327
1,112,14353,5254,0.016564810648560524,0.5229600667953491
2,112,14353,5254,0.02539094351232052,0.5873398184776306
3,112,14353,5254,0.04094858467578888,0.5820543766021729
4,112,14353,5254,0.023358017206192017,0.6294591426849365
5,112,14353,5254,0.024441665038466454,0.6543740034103394
6,112,14353,5254,0.026511000469326973,0.7096603512763977
7,112,14353,5254,0.03335891291499138,0.7691206932067871
8,112,14353,5254,0.04327886924147606,0.7664909958839417
9,112,14353,5254,0.0467328280210495,0.8054957389831543
10,112,14353,5254,0.060218557715415955,0.6914913654327393
11,112,14353,5254,0.13477101922035217,0.7023844718933105
0,113,14353,5294,0.01153408270329237,0.8178862929344177
1,113,14353,5294,0.016630517318844795,0.5236746668815613
2,113,14353,5294,0.02542305923998356,0.5876671671867371
3,113,14353,5294,0.04104110598564148,0.5845587849617004
4,113,14353,5294,0.023307472467422485,0.6298410892486572
5,113,14353,5294,0.02456706576049328,0.6534968018531799
6,113,14353,5294,0.0263917688280344,0.7114510536193848
7,113,14353,5294,0.03332657366991043,0.7693213820457458
8,113,14353,5294,0.04357799515128136,0.763669490814209
9,113,14353,5294,0.04700930416584015,0.8044486045837402
10,113,14353,5294,0.05979740247130394,0.6939557194709778
11,113,14353,5294,0.13382697105407715,0.6956698298454285
0,114,14353,5240,0.011521765030920506,0.816967785358429
1,114,14353,5240,0.01668403297662735,0.5271511077880859
2,114,14353,5240,0.025425255298614502,0.5906592011451721
3,114,14353,5240,0.04097196087241173,0.5884333848953247
4,114,14353,5240,0.023242967203259468,0.6306581497192383
5,114,14353,5240,0.024433931335806847,0.6534709334373474
6,114,14353,5240,0.02633523941040039,0.7124993205070496
7,114,14353,5240,0.03318406641483307,0.767925500869751
8,114,14353,5240,0.043185681104660034,0.7615456581115723
9,114,14353,5240,0.04688224196434021,0.8033706545829773
10,114,14353,5240,0.0598517470061779,0.6942150592803955
11,114,14353,5240,0.13772106170654297,0.7095432281494141
0,115,14353,5203,0.011714346706867218,0.8148776888847351
1,115,14353,5203,0.016904007643461227,0.5231598019599915
2,115,14353,5203,0.025645209476351738,0.5881960391998291
3,115,14353,5203,0.041270483285188675,0.5870851874351501
4,115,14353,5203,0.023422136902809143,0.6295859813690186
5,115,14353,5203,0.024626940488815308,0.6534467339515686
6,115,14353,5203,0.026567593216896057,0.7117630839347839
7,115,14353,5203,0.033418115228414536,0.7678606510162354
8,115,14353,5203,0.043475717306137085,0.7630097270011902
9,115,14353,5203,0.04691344499588013,0.8041432499885559
10,115,14353,5203,0.059949684888124466,0.6945838332176208
11,115,14353,5203,0.13715524971485138,0.7048702239990234
0,116,14353,5268,0.011799867264926434,0.8146499991416931
1,116,14353,5268,0.01678202860057354,0.5269880294799805
2,116,14353,5268,0.025505295023322105,0.5905734300613403
3,116,14353,5268,0.04085764288902283,0.5878322720527649
4,116,14353,5268,0.023334400728344917,0.629710853099823
5,116,14353,5268,0.024359801784157753,0.6560479998588562
6,116,14353,5268,0.026235321536660194,0.7138502597808838
7,116,14353,5268,0.0331265889108181,0.7694419026374817
8,116,14353,5268,0.04322947934269905,0.7634604573249817
9,116,14353,5268,0.04695054888725281,0.8029429912567139
10,116,14353,5268,0.0598561055958271,0.6943625807762146
11,116,14353,5268,0.13800568878650665,0.7077988982200623
0,117,14353,5276,0.011847428977489471,0.8129783272743225
1,117,14353,5276,0.017001016065478325,0.5107879042625427
2,117,14353,5276,0.025811567902565002,0.5804362297058105
3,117,14353,5276,0.041154298931360245,0.578915536403656
4,117,14353,5276,0.02338612638413906,0.6279448866844177
5,117,14353,5276,0.024561844766139984,0.649963915348053
6,117,14353,5276,0.026425691321492195,0.7051501274108887
7,117,14353,5276,0.03311734274029732,0.7652323842048645
8,117,14353,5276,0.043670251965522766,0.7557291984558105
9,117,14353,5276,0.04716065898537636,0.7985942959785461
10,117,14353,5276,0.06027032807469368,0.6877163052558899
11,117,14353,5276,0.13450752198696136,0.694544792175293
0,118,14353,5227,0.011512022465467453,0.8168333172798157
1,118,14353,5227,0.01656041480600834,0.5237417817115784
2,118,14353,5227,0.02549385465681553,0.5890217423439026
3,118,14353,5227,0.04093298688530922,0.5861385464668274
4,118,14353,5227,0.02331545762717724,0.6306824088096619
5,118,14353,5227,0.02447078935801983,0.6542854309082031
6,118,14353,5227,0.02652866579592228,0.712398111820221
7,118,14353,5227,0.03319047763943672,0.7705667614936829
8,118,14353,5227,0.04320193827152252,0.7647551894187927
9,118,14353,5227,0.04716963693499565,0.8037176132202148
10,118,14353,5227,0.0604046992957592,0.692262589931488
11,118,14353,5227,0.13583146035671234,0.698763370513916
0,119,14353,5303,0.011616739444434643,0.8154735565185547
1,119,14353,5303,0.016575271263718605,0.5261526703834534
2,119,14353,5303,0.025111811235547066,0.5905325412750244
3,119,14353,5303,0.04067563638091087,0.5867217183113098
4,119,14353,5303,0.023104632273316383,0.6308642029762268
5,119,14353,5303,0.024406934157013893,0.6552102565765381
6,119,14353,5303,0.02651951275765896,0.7126893401145935
7,119,14353,5303,0.033094439655542374,0.7692210674285889
8,119,14353,5303,0.04300891235470772,0.7632929682731628
9,119,14353,5303,0.046719178557395935,0.8042976260185242
10,119,14353,5303,0.05982048809528351,0.694593608379364
11,119,14353,5303,0.13393299281597137,0.7027823328971863
0,120,14353,5357,0.011574638076126575,0.8167262077331543
1,120,14353,5357,0.016602108255028725,0.5255901217460632
2,120,14353,5357,0.02547510154545307,0.589541494846344
3,120,14353,5357,0.041054900735616684,0.5858905911445618
4,120,14353,5357,0.023397380486130714,0.6301249861717224
5,120,14353,5357,0.024515187367796898,0.6540282964706421
6,120,14353,5357,0.026594242081046104,0.7113603949546814
7,120,14353,5357,0.03316138684749603,0.7684887051582336
8,120,14353,5357,0.04347919300198555,0.762077271938324
9,120,14353,5357,0.04685421288013458,0.804804265499115
10,120,14353,5357,0.05989203229546547,0.6932054162025452
11,120,14353,5357,0.1340886801481247,0.7010876536369324
0,121,14353,5268,0.011664655059576035,0.8157405853271484
1,121,14353,5268,0.016816990450024605,0.5228967070579529
2,121,14353,5268,0.02563565783202648,0.5878968834877014
3,121,14353,5268,0.04128517583012581,0.5849589705467224
4,121,14353,5268,0.023350104689598083,0.630279004573822
5,121,14353,5268,0.02460658736526966,0.6535022258758545
6,121,14353,5268,0.026523828506469727,0.711645781993866
7,121,14353,5268,0.033213626593351364,0.7685731053352356
8,121,14353,5268,0.04345066472887993,0.7640350461006165
9,121,14353,5268,0.04680563881993294,0.8039934635162354
10,121,14353,5268,0.059831783175468445,0.6953351497650146
11,121,14353,5268,0.13573956489562988,0.7106441855430603
0,122,14353,5306,0.011688257567584515,0.8137896656990051
1,122,14353,5306,0.016726715490221977,0.5324223041534424
2,122,14353,5306,0.025567444041371346,0.5966295599937439
3,122,14353,5306,0.0410119853913784,0.594207227230072
4,122,14353,5306,0.023300645872950554,0.6329905986785889
5,122,14353,5306,0.024452516809105873,0.6548760533332825
6,122,14353,5306,0.026469575241208076,0.7130053639411926
7,122,14353,5306,0.03311916068196297,0.7694819569587708
8,122,14353,5306,0.04320906102657318,0.7603192329406738
9,122,14353,5306,0.046753402799367905,0.8021450638771057
10,122,14353,5306,0.05975179001688957,0.6946341395378113
11,122,14353,5306,0.13694484531879425,0.7008509039878845
0,123,14353,5260,0.011812388896942139,0.81423020362854
1,123,14353,5260,0.01691555418074131,0.5218273997306824
2,123,14353,5260,0.025584230199456215,0.5885472297668457
3,123,14353,5260,0.041139524430036545,0.5846396684646606
4,123,14353,5260,0.023244664072990417,0.6307761669158936
5,123,14353,5260,0.024435343220829964,0.6545090079307556
6,123,14353,5260,0.026278235018253326,0.7115980982780457
7,123,14353,5260,0.033269595354795456,0.76841801404953
8,123,14353,5260,0.04319209232926369,0.7651233673095703
9,123,14353,5260,0.04669736698269844,0.8049774169921875
10,123,14353,5260,0.059419333934783936,0.6929523348808289
11,123,14353,5260,0.13387328386306763,0.7070011496543884
0,124,14353,5245,0.0115618035197258,0.8164674639701843
1,124,14353,5245,0.016643809154629707,0.5260428786277771
2,124,14353,5245,0.02540901117026806,0.5879837274551392
3,124,14353,5245,0.04107767716050148,0.5838590264320374
4,124,14353,5245,0.02340824343264103,0.6285989880561829
5,124,14353,5245,0.024517908692359924,0.6542893052101135
6,124,14353,5245,0.02661716192960739,0.7116991877555847
7,124,14353,5245,0.03353281691670418,0.7676231861114502
8,124,14353,5245,0.04356237128376961,0.7609022259712219
9,124,14353,5245,0.04725562408566475,0.8009912371635437
