layer,replicate,n_train,n_oob,update_mse,update_r2
11,82,14353,5277,0.4198486804962158,0.5554336905479431
0,83,14353,5267,0.01749439351260662,0.7688984870910645
1,83,14353,5267,0.022992372512817383,0.33610931038856506
2,83,14353,5267,0.03634816035628319,0.433602899312973
3,83,14353,5267,0.06202482804656029,0.5139626264572144
4,83,14353,5267,0.03203707933425903,0.5171384811401367
5,83,14353,5267,0.030611978843808174,0.5848974585533142
6,83,14353,5267,0.0317072868347168,0.6252310872077942
7,83,14353,5267,0.03957556560635567,0.6769077777862549
8,83,14353,5267,0.046682607382535934,0.6715952754020691
9,83,14353,5267,0.060191020369529724,0.673379123210907
10,83,14353,5267,0.08115777373313904,0.5779116749763489
11,83,14353,5267,0.42253661155700684,0.5562522411346436
0,84,14353,5306,0.017794979736208916,0.7659241557121277
1,84,14353,5306,0.02319585531949997,0.3430079221725464
2,84,14353,5306,0.037087585777044296,0.4440753161907196
3,84,14353,5306,0.06483885645866394,0.5348800420761108
4,84,14353,5306,0.03191553056240082,0.5187253952026367
5,84,14353,5306,0.030554601922631264,0.5863847136497498
6,84,14353,5306,0.03173259273171425,0.6292914748191833
7,84,14353,5306,0.039702024310827255,0.6777837872505188
8,84,14353,5306,0.046944547444581985,0.6706476211547852
9,84,14353,5306,0.06030368432402611,0.6723003387451172
10,84,14353,5306,0.08086899667978287,0.5813615918159485
11,84,14353,5306,0.41038283705711365,0.5632339119911194
0,85,14353,5286,0.01743006519973278,0.7677944302558899
1,85,14353,5286,0.022375822067260742,0.34510746598243713
2,85,14353,5286,0.036233868449926376,0.44705185294151306
3,85,14353,5286,0.06592250615358353,0.5315555334091187
4,85,14353,5286,0.031850580126047134,0.5204049348831177
5,85,14353,5286,0.03043535351753235,0.5885627269744873
6,85,14353,5286,0.031675342470407486,0.6273825764656067
7,85,14353,5286,0.039596013724803925,0.68105149269104
8,85,14353,5286,0.046928178519010544,0.6757192611694336
9,85,14353,5286,0.06009334325790405,0.6754088401794434
10,85,14353,5286,0.08098062872886658,0.5829570889472961
11,85,14353,5286,0.41084933280944824,0.5482960939407349
0,86,14353,5283,0.01732964813709259,0.7688007950782776
1,86,14353,5283,0.022515172138810158,0.34668436646461487
2,86,14353,5283,0.03629560396075249,0.45018479228019714
3,86,14353,5283,0.06293930113315582,0.5340023040771484
4,86,14353,5283,0.032012637704610825,0.518149197101593
5,86,14353,5283,0.030491797253489494,0.5876896381378174
6,86,14353,5283,0.03174469992518425,0.6289414167404175
7,86,14353,5283,0.03970041871070862,0.6787859797477722
8,86,14353,5283,0.04702619090676308,0.67283695936203
9,86,14353,5283,0.06031876802444458,0.6756431460380554
10,86,14353,5283,0.08111246675252914,0.5828385949134827
11,86,14353,5283,0.41991519927978516,0.5519454479217529
0,87,14353,5257,0.01729312166571617,0.7698757648468018
1,87,14353,5257,0.022152148187160492,0.3472538888454437
2,87,14353,5257,0.03610439598560333,0.447536826133728
3,87,14353,5257,0.06483086943626404,0.5306560397148132
4,87,14353,5257,0.031928129494190216,0.5192105174064636
5,87,14353,5257,0.030593523755669594,0.5890623331069946
6,87,14353,5257,0.03204723075032234,0.6271620988845825
7,87,14353,5257,0.039973050355911255,0.6769282221794128
8,87,14353,5257,0.04733866825699806,0.6729122996330261
9,87,14353,5257,0.06077854707837105,0.6730141639709473
10,87,14353,5257,0.08158741146326065,0.5815152525901794
11,87,14353,5257,0.4213123619556427,0.5629040598869324
0,88,14353,5232,0.01727391593158245,0.7708819508552551
1,88,14353,5232,0.02269594557583332,0.3466050624847412
2,88,14353,5232,0.035795435309410095,0.4452429711818695
3,88,14353,5232,0.06255209445953369,0.5254492163658142
4,88,14353,5232,0.032114800065755844,0.5191256403923035
5,88,14353,5232,0.030876656994223595,0.5866818428039551
6,88,14353,5232,0.032040927559137344,0.6268766522407532
7,88,14353,5232,0.03987359628081322,0.6787474751472473
8,88,14353,5232,0.04717982932925224,0.6728928685188293
9,88,14353,5232,0.06031503155827522,0.6728901267051697
10,88,14353,5232,0.08134359866380692,0.581600546836853
11,88,14353,5232,0.413180947303772,0.5605507493019104
0,89,14353,5246,0.01735120639204979,0.7692064642906189
1,89,14353,5246,0.02276228927075863,0.35197487473487854
2,89,14353,5246,0.036073315888643265,0.4525270462036133
3,89,14353,5246,0.06554074585437775,0.5326181054115295
4,89,14353,5246,0.03183797374367714,0.5221719741821289
5,89,14353,5246,0.03037727065384388,0.5894714593887329
6,89,14353,5246,0.03169991075992584,0.6295760273933411
7,89,14353,5246,0.039571646600961685,0.6812359690666199
8,89,14353,5246,0.04668407514691353,0.6763826012611389
9,89,14353,5246,0.059815410524606705,0.6770529747009277
10,89,14353,5246,0.08093142509460449,0.5833836197853088
11,89,14353,5246,0.4179888963699341,0.5643794536590576
0,90,14353,5293,0.017294416204094887,0.7701699137687683
1,90,14353,5293,0.02222590707242489,0.3470674455165863
2,90,14353,5293,0.03624116629362106,0.44370660185813904
3,90,14353,5293,0.06509522348642349,0.5237440466880798
4,90,14353,5293,0.03167704865336418,0.5192773938179016
5,90,14353,5293,0.030393540859222412,0.5885498523712158
6,90,14353,5293,0.031733494251966476,0.6278347969055176
7,90,14353,5293,0.03965209051966667,0.680058479309082
8,90,14353,5293,0.04698971286416054,0.6706779599189758
9,90,14353,5293,0.0606035552918911,0.6729323267936707
10,90,14353,5293,0.08123599737882614,0.5796077251434326
11,90,14353,5293,0.43197235465049744,0.5558467507362366
0,91,14353,5282,0.0175324697047472,0.7684757709503174
1,91,14353,5282,0.02258194051682949,0.34588345885276794
2,91,14353,5282,0.03609723597764969,0.4481693208217621
3,91,14353,5282,0.06292914599180222,0.5318396687507629
4,91,14353,5282,0.03206614777445793,0.5180781483650208
5,91,14353,5282,0.030740534886717796,0.5866840481758118
6,91,14353,5282,0.031831223517656326,0.6297521591186523
7,91,14353,5282,0.03968145698308945,0.6803523898124695
8,91,14353,5282,0.0470578633248806,0.6735968589782715
9,91,14353,5282,0.06016811355948448,0.6765658259391785
10,91,14353,5282,0.08103645592927933,0.5822292566299438
11,91,14353,5282,0.42118093371391296,0.5662378668785095
0,92,14353,5233,0.017456011846661568,0.7670884132385254
1,92,14353,5233,0.02249172143638134,0.34643426537513733
2,92,14353,5233,0.036262184381484985,0.44590747356414795
3,92,14353,5233,0.06677567958831787,0.5257136821746826
4,92,14353,5233,0.031811099499464035,0.5200909972190857
5,92,14353,5233,0.030484745278954506,0.5883694291114807
6,92,14353,5233,0.03155069425702095,0.6281664371490479
7,92,14353,5233,0.0397619903087616,0.6783773899078369
8,92,14353,5233,0.047038812190294266,0.675068199634552
9,92,14353,5233,0.060078203678131104,0.6757563948631287
10,92,14353,5233,0.08064409345388412,0.5842121243476868
11,92,14353,5233,0.4271904528141022,0.5742149949073792
0,93,14353,5271,0.017567114904522896,0.7674325108528137
1,93,14353,5271,0.022788094356656075,0.3351985514163971
2,93,14353,5271,0.036329712718725204,0.4362858831882477
3,93,14353,5271,0.06357581168413162,0.5182612538337708
4,93,14353,5271,0.032146889716386795,0.5148376822471619
5,93,14353,5271,0.03069891780614853,0.5828890204429626
6,93,14353,5271,0.032041702419519424,0.6208284497261047
7,93,14353,5271,0.0397740937769413,0.6765534281730652
8,93,14353,5271,0.0472780279815197,0.6698562502861023
9,93,14353,5271,0.060521166771650314,0.6715037226676941
10,93,14353,5271,0.08137732744216919,0.5772915482521057
11,93,14353,5271,0.41052308678627014,0.5560079216957092
0,94,14353,5272,0.017601046711206436,0.767599880695343
1,94,14353,5272,0.02273460663855076,0.3358628749847412
2,94,14353,5272,0.03681774064898491,0.4418506622314453
3,94,14353,5272,0.06533164530992508,0.5280614495277405
4,94,14353,5272,0.03210534527897835,0.5180183053016663
5,94,14353,5272,0.030421560630202293,0.586875319480896
6,94,14353,5272,0.03185682371258736,0.6258949041366577
7,94,14353,5272,0.039615701884031296,0.6814817786216736
8,94,14353,5272,0.046912819147109985,0.676540195941925
9,94,14353,5272,0.05995629355311394,0.6752132773399353
10,94,14353,5272,0.08043675869703293,0.5832265019416809
11,94,14353,5272,0.4116145670413971,0.5602529644966125
0,95,14353,5257,0.017356371507048607,0.76948481798172
1,95,14353,5257,0.02291802130639553,0.3439652621746063
2,95,14353,5257,0.03590989485383034,0.4452105760574341
3,95,14353,5257,0.06103515625,0.5260164141654968
4,95,14353,5257,0.03185606375336647,0.5201693773269653
5,95,14353,5257,0.030574023723602295,0.5878345370292664
6,95,14353,5257,0.031631577759981155,0.6287623047828674
7,95,14353,5257,0.03952670097351074,0.6797991394996643
8,95,14353,5257,0.04716426506638527,0.6731426119804382
9,95,14353,5257,0.06013459339737892,0.6754074096679688
10,95,14353,5257,0.08075990527868271,0.5831525921821594
11,95,14353,5257,0.4095896780490875,0.5584462881088257
0,96,14353,5311,0.01745700091123581,0.7677292823791504
1,96,14353,5311,0.022349556908011436,0.34179696440696716
2,96,14353,5311,0.036433178931474686,0.4399660527706146
3,96,14353,5311,0.06348583102226257,0.5249326825141907
4,96,14353,5311,0.032055944204330444,0.5170305967330933
5,96,14353,5311,0.03070766292512417,0.5846474766731262
6,96,14353,5311,0.03190653398633003,0.6252589821815491
7,96,14353,5311,0.03989902511239052,0.6787174344062805
8,96,14353,5311,0.04731941223144531,0.6710467338562012
9,96,14353,5311,0.06105812266469002,0.6705284714698792
10,96,14353,5311,0.08251337707042694,0.5789341926574707
11,96,14353,5311,0.42945924401283264,0.5611186623573303
0,97,14353,5254,0.01746017299592495,0.7674617767333984
1,97,14353,5254,0.0221254825592041,0.341965913772583
2,97,14353,5254,0.0359778068959713,0.4449506998062134
3,97,14353,5254,0.06641904264688492,0.5283420085906982
4,97,14353,5254,0.03187473118305206,0.5185853838920593
5,97,14353,5254,0.030461527407169342,0.5871095061302185
6,97,14353,5254,0.031715646386146545,0.6264228224754333
7,97,14353,5254,0.03992761671543121,0.6805543899536133
8,97,14353,5254,0.04707805812358856,0.6740395426750183
9,97,14353,5254,0.060111742466688156,0.6755132675170898
10,97,14353,5254,0.08124082535505295,0.581756055355072
11,97,14353,5254,0.42929473519325256,0.5500144958496094
0,98,14353,5244,0.017482366412878036,0.7699878811836243
1,98,14353,5244,0.022453056648373604,0.3393019139766693
2,98,14353,5244,0.03591642156243324,0.43189573287963867
3,98,14353,5244,0.06126398220658302,0.5086601376533508
4,98,14353,5244,0.03200496360659599,0.5175323486328125
5,98,14353,5244,0.030521223321557045,0.5859569907188416
6,98,14353,5244,0.03177471086382866,0.6244122385978699
7,98,14353,5244,0.03951876983046532,0.6768932342529297
8,98,14353,5244,0.04664681479334831,0.6717410087585449
9,98,14353,5244,0.05985318496823311,0.6735135912895203
10,98,14353,5244,0.08073632419109344,0.5785636901855469
11,98,14353,5244,0.41410088539123535,0.5599333643913269
0,99,14353,5311,0.017266923561692238,0.7699673771858215
1,99,14353,5311,0.022455329075455666,0.3462916314601898
2,99,14353,5311,0.035918764770030975,0.45158568024635315
3,99,14353,5311,0.06571322679519653,0.5333450436592102
4,99,14353,5311,0.03185125067830086,0.5203118920326233
5,99,14353,5311,0.030466938391327858,0.5865877270698547
6,99,14353,5311,0.031551163643598557,0.6276826858520508
7,99,14353,5311,0.03967567905783653,0.6781435012817383
8,99,14353,5311,0.04696524143218994,0.6722388863563538
9,99,14353,5311,0.05996584892272949,0.6746199727058411
10,99,14353,5311,0.08087357133626938,0.582808792591095
11,99,14353,5311,0.42483821511268616,0.5607661008834839
0,100,14353,5320,0.01772255264222622,0.7652724385261536
1,100,14353,5320,0.022798413410782814,0.34058046340942383
2,100,14353,5320,0.03643506392836571,0.4451855421066284
3,100,14353,5320,0.06480669230222702,0.5269532203674316
4,100,14353,5320,0.031836554408073425,0.5188509821891785
5,100,14353,5320,0.030436282977461815,0.5854011178016663
6,100,14353,5320,0.03167745843529701,0.6290788650512695
7,100,14353,5320,0.03967868164181709,0.680997908115387
8,100,14353,5320,0.046911727637052536,0.674649715423584
9,100,14353,5320,0.06046595796942711,0.6720895767211914
10,100,14353,5320,0.08126858621835709,0.5808424949645996
11,100,14353,5320,0.4316999912261963,0.5664166808128357
0,101,14353,5236,0.01735823042690754,0.7689544558525085
1,101,14353,5236,0.02238587476313114,0.3428398072719574
2,101,14353,5236,0.035770218819379807,0.441857248544693
3,101,14353,5236,0.06364581733942032,0.5176536440849304
4,101,14353,5236,0.03200482949614525,0.5156726241111755
5,101,14353,5236,0.030679160729050636,0.5839127898216248
6,101,14353,5236,0.03195428475737572,0.6246157288551331
7,101,14353,5236,0.03995559737086296,0.6810281276702881
8,101,14353,5236,0.04710490629076958,0.6735742092132568
9,101,14353,5236,0.0604880154132843,0.6728312373161316
10,101,14353,5236,0.0812763199210167,0.579898476600647
11,101,14353,5236,0.415691614151001,0.5709648728370667
0,102,14353,5340,0.017222123220562935,0.7707450985908508
1,102,14353,5340,0.02232406474649906,0.34055057168006897
2,102,14353,5340,0.03589167818427086,0.44306716322898865
3,102,14353,5340,0.06271574646234512,0.5253995060920715
4,102,14353,5340,0.03189651295542717,0.519572913646698
5,102,14353,5340,0.030572660267353058,0.5864308476448059
6,102,14353,5340,0.03164118900895119,0.6266821026802063
7,102,14353,5340,0.0394967682659626,0.6794374585151672
8,102,14353,5340,0.046920377761125565,0.6738912463188171
9,102,14353,5340,0.06034831702709198,0.6736166477203369
10,102,14353,5340,0.08148851990699768,0.5797644853591919
11,102,14353,5340,0.4161905348300934,0.5622643828392029
0,103,14353,5264,0.017434129491448402,0.7693397402763367
1,103,14353,5264,0.02232746221125126,0.3431307077407837
2,103,14353,5264,0.03612320497632027,0.4373212158679962
3,103,14353,5264,0.06491299718618393,0.5180241465568542
4,103,14353,5264,0.03172793611884117,0.517106831073761
5,103,14353,5264,0.030397797003388405,0.5896117687225342
6,103,14353,5264,0.03148041293025017,0.6287463307380676
7,103,14353,5264,0.039430078119039536,0.6770560145378113
8,103,14353,5264,0.04692409560084343,0.6707630157470703
9,103,14353,5264,0.06027935817837715,0.6737732887268066
10,103,14353,5264,0.08073780685663223,0.5806808471679688
11,103,14353,5264,0.4302549362182617,0.565043568611145
0,104,14353,5254,0.017254739999771118,0.7701409459114075
1,104,14353,5254,0.02219594456255436,0.3489454984664917
2,104,14353,5254,0.03600409999489784,0.44500041007995605
3,104,14353,5254,0.0634780004620552,0.52694171667099
4,104,14353,5254,0.03175269439816475,0.5219597220420837
5,104,14353,5254,0.030556315556168556,0.5853817462921143
6,104,14353,5254,0.03175441175699234,0.625187337398529
7,104,14353,5254,0.039452582597732544,0.6780163645744324
8,104,14353,5254,0.04694017767906189,0.6739189624786377
9,104,14353,5254,0.059959158301353455,0.6773611903190613
10,104,14353,5254,0.08099658042192459,0.5830764770507812
11,104,14353,5254,0.4034799635410309,0.558232307434082
0,105,14353,5259,0.0176517553627491,0.7676093578338623
1,105,14353,5259,0.022522246465086937,0.3396120071411133
2,105,14353,5259,0.036657556891441345,0.4426192343235016
3,105,14353,5259,0.06722050160169601,0.5272979736328125
4,105,14353,5259,0.03203418478369713,0.5180282592773438
5,105,14353,5259,0.03053305111825466,0.5870620608329773
6,105,14353,5259,0.031939297914505005,0.6301116347312927
7,105,14353,5259,0.039638739079236984,0.6848337650299072
8,105,14353,5259,0.04726027324795723,0.6773603558540344
9,105,14353,5259,0.06069478392601013,0.6772511601448059
10,105,14353,5259,0.08154464513063431,0.5819558501243591
11,105,14353,5259,0.4197569191455841,0.5560441613197327
0,106,14353,5274,0.017290091142058372,0.7696569561958313
1,106,14353,5274,0.022609492763876915,0.3503437042236328
2,106,14353,5274,0.03622279688715935,0.44688764214515686
3,106,14353,5274,0.06228981539607048,0.5291103720664978
4,106,14353,5274,0.032136257737874985,0.5194736123085022
5,106,14353,5274,0.030486807227134705,0.5866374373435974
6,106,14353,5274,0.031837474554777145,0.6288390755653381
7,106,14353,5274,0.039502885192632675,0.6813899874687195
8,106,14353,5274,0.046756405383348465,0.6707386374473572
9,106,14353,5274,0.060201991349458694,0.6721611618995667
10,106,14353,5274,0.08078444004058838,0.5827540755271912
11,106,14353,5274,0.4205583333969116,0.5704247355461121
0,107,14353,5253,0.017566872760653496,0.7675215601921082
1,107,14353,5253,0.022620530799031258,0.3369486331939697
2,107,14353,5253,0.03622668981552124,0.4320122301578522
3,107,14353,5253,0.06353624910116196,0.5120523571968079
4,107,14353,5253,0.03225948289036751,0.5145204663276672
5,107,14353,5253,0.03066040389239788,0.584839403629303
6,107,14353,5253,0.031813908368349075,0.62729811668396
7,107,14353,5253,0.039831388741731644,0.6807802319526672
8,107,14353,5253,0.04690038040280342,0.6746165156364441
9,107,14353,5253,0.059891391545534134,0.674149751663208
10,107,14353,5253,0.08050116151571274,0.5789170265197754
11,107,14353,5253,0.43138882517814636,0.5646900534629822
0,108,14353,5234,0.01723628304898739,0.7712308764457703
1,108,14353,5234,0.022259803488850594,0.34901514649391174
2,108,14353,5234,0.03615241125226021,0.4446645677089691
3,108,14353,5234,0.06248022988438606,0.5278066992759705
4,108,14353,5234,0.031858038157224655,0.5191195011138916
5,108,14353,5234,0.030561799183487892,0.5866007208824158
6,108,14353,5234,0.03186771646142006,0.6257555484771729
7,108,14353,5234,0.03954346477985382,0.6789835095405579
8,108,14353,5234,0.04718094691634178,0.6713156700134277
9,108,14353,5234,0.06034151837229729,0.6741504669189453
10,108,14353,5234,0.08157479017972946,0.5806559324264526
11,108,14353,5234,0.43203917145729065,0.5666012167930603
0,109,14353,5287,0.01733504794538021,0.7707489132881165
1,109,14353,5287,0.022500956431031227,0.34776511788368225
2,109,14353,5287,0.03604155778884888,0.4492317736148834
3,109,14353,5287,0.06593716144561768,0.5274505615234375
4,109,14353,5287,0.03208586573600769,0.5189961791038513
5,109,14353,5287,0.030638298019766808,0.586625337600708
6,109,14353,5287,0.031821366399526596,0.626054584980011
7,109,14353,5287,0.039815664291381836,0.6772821545600891
8,109,14353,5287,0.04671647027134895,0.6736600399017334
9,109,14353,5287,0.06016765162348747,0.6741049885749817
10,109,14353,5287,0.08120600134134293,0.5811240673065186
11,109,14353,5287,0.4210093319416046,0.5748152136802673
0,110,14353,5347,0.017360275611281395,0.7697944641113281
1,110,14353,5347,0.022175880149006844,0.34360066056251526
2,110,14353,5347,0.036433544009923935,0.4414195120334625
3,110,14353,5347,0.06547657400369644,0.52198725938797
4,110,14353,5347,0.0322684682905674,0.5179269313812256
5,110,14353,5347,0.030883461236953735,0.5864858627319336
6,110,14353,5347,0.03211521357297897,0.6264089941978455
7,110,14353,5347,0.03976072743535042,0.682415783405304
8,110,14353,5347,0.04715479537844658,0.675936222076416
9,110,14353,5347,0.0599883496761322,0.676990807056427
10,110,14353,5347,0.08089077472686768,0.5803754925727844
11,110,14353,5347,0.42372727394104004,0.5553914904594421
0,111,14353,5255,0.017512882128357887,0.7675480842590332
1,111,14353,5255,0.022690897807478905,0.3405282199382782
2,111,14353,5255,0.03617572784423828,0.4398714601993561
3,111,14353,5255,0.06210928037762642,0.5233893394470215
4,111,14353,5255,0.03204084560275078,0.5161216855049133
5,111,14353,5255,0.030720116570591927,0.5824488997459412
6,111,14353,5255,0.03183399513363838,0.6247543692588806
7,111,14353,5255,0.03995000943541527,0.6772218346595764
8,111,14353,5255,0.04704299569129944,0.6714639663696289
9,111,14353,5255,0.06024017930030823,0.672919750213623
10,111,14353,5255,0.0810474082827568,0.57977694272995
11,111,14353,5255,0.41263696551322937,0.5622007846832275
0,112,14353,5254,0.017421653494238853,0.770012617111206
1,112,14353,5254,0.022454312071204185,0.3456416130065918
2,112,14353,5254,0.03601427748799324,0.44633805751800537
3,112,14353,5254,0.0631524994969368,0.5276336073875427
4,112,14353,5254,0.03186840936541557,0.5181167721748352
5,112,14353,5254,0.03025967814028263,0.5853047966957092
6,112,14353,5254,0.03162803873419762,0.6251370310783386
7,112,14353,5254,0.03973757103085518,0.676596462726593
8,112,14353,5254,0.046750206500291824,0.6706998944282532
9,112,14353,5254,0.059946950525045395,0.6729654669761658
10,112,14353,5254,0.08081215620040894,0.5814061760902405
11,112,14353,5254,0.4209057092666626,0.5454681515693665
0,113,14353,5294,0.017428670078516006,0.7705362439155579
1,113,14353,5294,0.02267017960548401,0.34564152359962463
2,113,14353,5294,0.036485251039266586,0.4433632791042328
3,113,14353,5294,0.06533585488796234,0.5239105224609375
4,113,14353,5294,0.03182786703109741,0.5192473530769348
5,113,14353,5294,0.030519774183630943,0.5880670547485352
6,113,14353,5294,0.03179224580526352,0.6289061903953552
7,113,14353,5294,0.039579618722200394,0.6801474690437317
8,113,14353,5294,0.04726889729499817,0.6730687618255615
9,113,14353,5294,0.06053126975893974,0.6735725402832031
10,113,14353,5294,0.08142462372779846,0.5810074210166931
11,113,14353,5294,0.4201819896697998,0.5662575364112854
0,114,14353,5240,0.017446735873818398,0.7682494521141052
1,114,14353,5240,0.023293228819966316,0.34358111023902893
2,114,14353,5240,0.03648875653743744,0.4420389235019684
3,114,14353,5240,0.06565016508102417,0.51845782995224
4,114,14353,5240,0.03203432261943817,0.5174765586853027
5,114,14353,5240,0.03059515915811062,0.5845175981521606
6,114,14353,5240,0.03188207745552063,0.6273105144500732
7,114,14353,5240,0.03978646919131279,0.6796115040779114
8,114,14353,5240,0.047168511897325516,0.6735416054725647
9,114,14353,5240,0.060754429548978806,0.6746783256530762
10,114,14353,5240,0.08163084834814072,0.5805922150611877
11,114,14353,5240,0.4319150447845459,0.5633289217948914
0,115,14353,5203,0.01713881827890873,0.7719590067863464
1,115,14353,5203,0.022295624017715454,0.34632518887519836
2,115,14353,5203,0.035568010061979294,0.437893271446228
3,115,14353,5203,0.060594797134399414,0.5131796002388
4,115,14353,5203,0.031844690442085266,0.5189652442932129
5,115,14353,5203,0.030644452199339867,0.5857160687446594
6,115,14353,5203,0.03186308592557907,0.6269493699073792
7,115,14353,5203,0.03986788168549538,0.675377368927002
8,115,14353,5203,0.047184307128190994,0.6692845225334167
9,115,14353,5203,0.06049501895904541,0.6742959022521973
10,115,14353,5203,0.0814264565706253,0.5805562138557434
11,115,14353,5203,0.4385389983654022,0.5625186562538147
0,116,14353,5268,0.017672739923000336,0.7667890191078186
1,116,14353,5268,0.022803694009780884,0.33956101536750793
2,116,14353,5268,0.0364285483956337,0.43916669487953186
3,116,14353,5268,0.06565035879611969,0.5181787610054016
4,116,14353,5268,0.03204109147191048,0.5153953433036804
5,116,14353,5268,0.030532196164131165,0.5828139781951904
6,116,14353,5268,0.03199135139584541,0.6203058362007141
7,116,14353,5268,0.03963927924633026,0.6730582118034363
8,116,14353,5268,0.0473579578101635,0.6696767807006836
9,116,14353,5268,0.06038674712181091,0.6727728843688965
10,116,14353,5268,0.0808357298374176,0.577411413192749
11,116,14353,5268,0.42816224694252014,0.5616204738616943
0,117,14353,5276,0.01767471432685852,0.7687531113624573
1,117,14353,5276,0.02297287993133068,0.3426772654056549
2,117,14353,5276,0.03692301735281944,0.4458794891834259
3,117,14353,5276,0.06345444172620773,0.5340733528137207
4,117,14353,5276,0.032212790101766586,0.5187888145446777
5,117,14353,5276,0.030534779652953148,0.5868999361991882
6,117,14353,5276,0.03202679380774498,0.6268747448921204
7,117,14353,5276,0.03976111486554146,0.6836180686950684
8,117,14353,5276,0.04705016687512398,0.6742575764656067
9,117,14353,5276,0.060170311480760574,0.6724284291267395
10,117,14353,5276,0.0806063860654831,0.5823050737380981
11,117,14353,5276,0.4132438600063324,0.5596511960029602
0,118,14353,5227,0.017176834866404533,0.7704383730888367
1,118,14353,5227,0.02246812917292118,0.35373398661613464
2,118,14353,5227,0.03595170006155968,0.45363470911979675
3,118,14353,5227,0.06202922761440277,0.5384812355041504
4,118,14353,5227,0.03180540353059769,0.5206637382507324
5,118,14353,5227,0.030312063172459602,0.5887418389320374
6,118,14353,5227,0.03166103735566139,0.6319101452827454
7,118,14353,5227,0.039248254150152206,0.6827589869499207
8,118,14353,5227,0.04669640585780144,0.6752409934997559
9,118,14353,5227,0.05978737771511078,0.6778287887573242
10,118,14353,5227,0.08032174408435822,0.5842048525810242
11,118,14353,5227,0.4096265733242035,0.554326593875885
0,119,14353,5303,0.01728135533630848,0.7718655467033386
1,119,14353,5303,0.022165820002555847,0.3463500440120697
2,119,14353,5303,0.03575216978788376,0.4437936842441559
3,119,14353,5303,0.06160992383956909,0.5225889682769775
4,119,14353,5303,0.03207023814320564,0.5181276202201843
5,119,14353,5303,0.03044489212334156,0.5845922231674194
6,119,14353,5303,0.031896140426397324,0.6246355772018433
7,119,14353,5303,0.039719462394714355,0.6804822087287903
8,119,14353,5303,0.04687471687793732,0.6727049350738525
9,119,14353,5303,0.06027097627520561,0.675009548664093
10,119,14353,5303,0.08080247044563293,0.5805502533912659
11,119,14353,5303,0.41274726390838623,0.5566781163215637
0,120,14353,5357,0.017603224143385887,0.7670329213142395
1,120,14353,5357,0.022702494636178017,0.3435691297054291
2,120,14353,5357,0.036383435130119324,0.4465882480144501
3,120,14353,5357,0.06541765481233597,0.5288054347038269
4,120,14353,5357,0.03210835158824921,0.5183290839195251
5,120,14353,5357,0.03070179373025894,0.5854514241218567
6,120,14353,5357,0.03194813057780266,0.6276891827583313
7,120,14353,5357,0.040092334151268005,0.6812708973884583
8,120,14353,5357,0.04711444675922394,0.6773778796195984
9,120,14353,5357,0.06044315919280052,0.6762053966522217
10,120,14353,5357,0.08170688152313232,0.5820561051368713
11,120,14353,5357,0.4098004400730133,0.5712406039237976
0,121,14353,5268,0.01735171675682068,0.770244300365448
1,121,14353,5268,0.022148311138153076,0.3470117151737213
2,121,14353,5268,0.035608965903520584,0.4431670606136322
3,121,14353,5268,0.06238648667931557,0.5233252644538879
4,121,14353,5268,0.031724974513053894,0.519160807132721
5,121,14353,5268,0.03017948567867279,0.5890575051307678
6,121,14353,5268,0.03162796422839165,0.6276342868804932
7,121,14353,5268,0.03941093012690544,0.6805649399757385
8,121,14353,5268,0.04669490456581116,0.6719509959220886
9,121,14353,5268,0.0598776750266552,0.6752017140388489
10,121,14353,5268,0.0804746076464653,0.5843468308448792
11,121,14353,5268,0.4266141951084137,0.5706989169120789
0,122,14353,5306,0.01772090420126915,0.7659414410591125
1,122,14353,5306,0.022785818204283714,0.33906039595603943
2,122,14353,5306,0.0365864522755146,0.4405447542667389
3,122,14353,5306,0.06457918137311935,0.524318277835846
4,122,14353,5306,0.031995099037885666,0.5194041132926941
5,122,14353,5306,0.030596429482102394,0.5836517214775085
6,122,14353,5306,0.032118406146764755,0.6240836977958679
7,122,14353,5306,0.039794713258743286,0.6798458099365234
8,122,14353,5306,0.04705021157860756,0.6712610125541687
9,122,14353,5306,0.06073129549622536,0.6713966727256775
10,122,14353,5306,0.08163293451070786,0.5804657936096191
11,122,14353,5306,0.4298670291900635,0.558804988861084
0,123,14353,5260,0.017545312643051147,0.767800509929657
1,123,14353,5260,0.022459426894783974,0.3435691297054291
2,123,14353,5260,0.03638092800974846,0.4451824426651001
3,123,14353,5260,0.06301480531692505,0.5321235060691833
4,123,14353,5260,0.03193047642707825,0.5193947553634644
5,123,14353,5260,0.030525339767336845,0.5880395770072937
6,123,14353,5260,0.03182629868388176,0.628942608833313
7,123,14353,5260,0.03938001021742821,0.6768651008605957
8,123,14353,5260,0.046932075172662735,0.6713483929634094
9,123,14353,5260,0.06020784378051758,0.6743621230125427
10,123,14353,5260,0.08065558224916458,0.5821283459663391
11,123,14353,5260,0.42270782589912415,0.5606346130371094
0,124,14353,5245,0.01750209741294384,0.7691354751586914
1,124,14353,5245,0.022583024576306343,0.3434959948062897
2,124,14353,5245,0.03617114946246147,0.4422825872898102
3,124,14353,5245,0.062260884791612625,0.5267252922058105
4,124,14353,5245,0.03205018863081932,0.5177093744277954
5,124,14353,5245,0.030480435118079185,0.5854365825653076
6,124,14353,5245,0.031958527863025665,0.624273955821991
7,124,14353,5245,0.03957776725292206,0.6781943440437317
